videoid,contentUrl,duration,page_dir,name
4686839,https://ak.picdn.net/shutterstock/videos/4686839/preview/stock-footage-a-footbridge-and-fast-flowing-river-with-beautiful-mountains-in-the-background-in-kyrgyzstan.mp4,PT00H00M09S,053051_053100,"A footbridge and fast flowing river, with beautiful mountains in the background, in kyrgyzstan"
25281260,https://ak.picdn.net/shutterstock/videos/25281260/preview/stock-footage-beautiful-portrait-of-a-son-hugging-his-mother-isolated-over-a-grey-background.mp4,PT00H00M15S,036851_036900,Beautiful portrait of a son hugging his mother - isolated over a grey background
1045006240,https://ak.picdn.net/shutterstock/videos/1045006240/preview/stock-footage-night-time-timelapse-in-front-of-tokyo-station-with-some-traffic-and-many-people-tokyo-train.mp4,PT00H00M05S,017401_017450,Night time timelapse in front of tokyo station with some traffic and many people.tokyo train station courtyard area in night time.famous tourist attraction in tokyo.
1044834562,https://ak.picdn.net/shutterstock/videos/1044834562/preview/stock-footage-young-couple-in-love-with-newlywed-fool-around-with-palm-leaves-bride-in-white-wedding-dress-hides.mp4,PT00H00M16S,087651_087700,Young couple in love with newlywed fool around with palm leaves. bride in white wedding dress hides from groom with beard black suit
1012039754,https://ak.picdn.net/shutterstock/videos/1012039754/preview/stock-footage-flock-of-ducks-walk-on-ice-to-the-thaw-water-and-swim-on-water-surface.mp4,PT00H00M14S,196801_196850,Flock of ducks walk on ice to the thaw water and swim on water surface
1049803801,https://ak.picdn.net/shutterstock/videos/1049803801/preview/stock-footage-maple-ridge-bc-canada-april-slow-motion-shot-of-city-buses-at-a-bus-loop-station-shot.mp4,PT00H00M15S,087801_087850,"Maple ridge, bc/ canada- april 2 2020: slow motion shot of city buses at a bus loop station shot with minimal passengers due to social distance rules brought on by the covid-19 corona virus outbreak."
14379958,https://ak.picdn.net/shutterstock/videos/14379958/preview/stock-footage-male-hen-harrier-flies-low-over-grassland-then-shoots-down-a-small-bird-escapes.mp4,PT00H00M13S,129151_129200,"Male hen harrier flies low over grassland, then shoots down – a small bird escapes"
84571,https://ak.picdn.net/shutterstock/videos/84571/preview/stock-footage-notting-hill-carnival.mp4,PT00H00M06S,174451_174500,Notting hill carnival
10055504,https://ak.picdn.net/shutterstock/videos/10055504/preview/stock-footage-aerial-germany-lichtenstein-castle.mp4,PT00H00M08S,092451_092500,Aerial germany-lichtenstein castle 2007
1018118734,https://ak.picdn.net/shutterstock/videos/1018118734/preview/stock-footage-male-students-are-using-hand-prints-on-the-notebook-keyboards.mp4,PT00H00M10S,014251_014300,Male students are using hand prints on the notebook keyboards.
1042892974,https://ak.picdn.net/shutterstock/videos/1042892974/preview/stock-footage-windows-and-balconies-of-apartment-building-in-new-residential-sleeping-area-in-moscow.mp4,PT00H00M06S,002351_002400,Windows and balconies of apartment building in new residential sleeping area in moscow
8010964,https://ak.picdn.net/shutterstock/videos/8010964/preview/stock-footage-sexy-woman-wearing-venetian-masquerade-carnival-mask-at-party-over-holiday-glowing-background.mp4,PT00H00M28S,060851_060900,"Sexy woman wearing venetian masquerade carnival mask at party, over holiday glowing background. holiday make up and accessories. hd 1080p, slow motion 240 fps, high speed camera shot"
1055210906,https://ak.picdn.net/shutterstock/videos/1055210906/preview/stock-footage-abandoned-construction-site-zelenograd-in-new-areas.mp4,PT00H00M39S,019301_019350,"Abandoned construction site, zelenograd in new areas"
1010607578,https://ak.picdn.net/shutterstock/videos/1010607578/preview/stock-footage-brandenburger-gate-chariot-landmark-in-berlin-tourist-european-attraction.mp4,PT00H00M19S,065201_065250,"Brandenburger gate chariot landmark in berlin, tourist european attraction"
17041405,https://ak.picdn.net/shutterstock/videos/17041405/preview/stock-footage-elephants-eating-leaves-close-up.mp4,PT00H00M25S,140701_140750,Elephants eating leaves close up
1020558964,https://ak.picdn.net/shutterstock/videos/1020558964/preview/stock-footage-abstract-glow-digital-in-dark-abstraction-of-data-communication-computer-generated-background.mp4,PT00H00M20S,060301_060350,"Abstract glow digital in dark - abstraction of data communication, computer generated background, 3d rendering"
1040298170,https://ak.picdn.net/shutterstock/videos/1040298170/preview/stock-footage-new-york-april-hands-man-uses-holding-mobile-using-app-on-smartphone-look-political.mp4,PT00H00M29S,023601_023650,"New york - april 5, 2019: hands man uses holding mobile using app on smartphone look political video scrolling pictures photos choose in application phone key technology touch message display slow motion"
8725909,https://ak.picdn.net/shutterstock/videos/8725909/preview/stock-footage-multicolored-glowing-circles-abstract-motion-background.mp4,PT00H00M20S,031001_031050,Multicolored glowing circles abstract motion background
33416461,https://ak.picdn.net/shutterstock/videos/33416461/preview/stock-footage-blueberries-falling-down-on-white-background-degrees-seamless-loopable-with-alpha-mask-in.mp4,PT00H01M00S,089601_089650,"Blueberries falling down on white background (45 degrees, seamless loopable) with alpha mask in black and white from 0:30 in 4k uhd footage"
1024084268,https://ak.picdn.net/shutterstock/videos/1024084268/preview/stock-footage-sea-waves-in-slow-motion-beach-birds-and-cloudy-sky-a-little-sunset-a-relaxing-view-of-the.mp4,PT00H00M31S,079401_079450,"Sea waves in slow motion. beach, birds and cloudy sky. a little sunset. a relaxing view of the water, slowly overflowing."
1057593571,https://ak.picdn.net/shutterstock/videos/1057593571/preview/stock-footage-serious-young-african-american-manager-drawing-infographics-with-marker-on-glass-board-analyzing.mp4,PT00H00M18S,029751_029800,"Serious young african american manager drawing infographics with marker on glass board, analyzing charts. medium shot, side view. analysis concept"
35030086,https://ak.picdn.net/shutterstock/videos/35030086/preview/stock-footage-standing-corporate-employees-negotiate-discussing-taking-clipboard-note-teamwork.mp4,PT00H00M15S,141651_141700,Standing corporate employees negotiate discussing taking clipboard note teamwork
1027510538,https://ak.picdn.net/shutterstock/videos/1027510538/preview/stock-footage-boats-sail-the-vltava-river-in-prague-with-the-castle-in-the-background-czech-republic-during-a.mp4,PT00H00M25S,035451_035500,"Boats sail the vltava river in prague with the castle in the background, czech republic during a sunset in april - 2019"
1040082869,https://ak.picdn.net/shutterstock/videos/1040082869/preview/stock-footage-rice-terraces-in-the-valleys-of-northern-thailand.mp4,PT00H00M29S,004851_004900,Rice terraces in the valleys of northern thailand
1040013128,https://ak.picdn.net/shutterstock/videos/1040013128/preview/stock-footage-abstract-paint-brush-transition-reveal-with-texture-alpha-channel-transparency.mp4,PT00H00M05S,002151_002200,Abstract paint brush transition reveal with texture. alpha channel transparency
1023574345,https://ak.picdn.net/shutterstock/videos/1023574345/preview/stock-footage-moscow-russia-january-christmas-new-year-holidays-decoration-in-moscow-at-night.mp4,PT00H00M17S,039901_039950,"Moscow, russia - january 07, 2019: christmas (new year holidays) decoration in moscow (at night), russia-- near the big moscow circus on vernadskogo prospekt."
22361206,https://ak.picdn.net/shutterstock/videos/22361206/preview/stock-footage-some-birds-great-tit-pecking-the-fat-tied-to-the-branch-close-up.mp4,PT00H00M53S,194351_194400,"Some birds, great tit pecking the fat tied to the branch. close-up."
30611329,https://ak.picdn.net/shutterstock/videos/30611329/preview/stock-footage-aerial-landscapes-around-loch-achtriochtan-glencoe-scotland-graded-version.mp4,PT00H00M38S,121401_121450,"Aerial, landscapes around loch achtriochtan, glencoe, scotland - graded version"
1018948315,https://ak.picdn.net/shutterstock/videos/1018948315/preview/stock-footage-egg-and-pork-in-sweet-brown-sauce-thai-food-and-good-for-health.mp4,PT00H00M26S,030501_030550,Egg and pork in sweet brown sauce. thai food and good for health.
13992221,https://ak.picdn.net/shutterstock/videos/13992221/preview/stock-footage-bratislava-old-town-view-slovakia-k.mp4,PT00H00M13S,026751_026800,"Bratislava old town view, slovakia, 4k"
1028647787,https://ak.picdn.net/shutterstock/videos/1028647787/preview/stock-footage-summer-nature-scene-tropical-beach-with-sea-wave-on-the-sand-and-palm-trees.mp4,PT00H00M27S,114701_114750,Summer nature scene. tropical beach with sea wave on the sand and palm trees
1020622720,https://ak.picdn.net/shutterstock/videos/1020622720/preview/stock-footage-drone-shot-of-columbus-skyline-river.mp4,PT00H00M07S,029751_029800,"Drone shot of columbus skyline, river"
1043930653,https://ak.picdn.net/shutterstock/videos/1043930653/preview/stock-footage-mute-swan-cygnus-olor-foraging-for-food-in-water.mp4,PT00H00M16S,171801_171850,Mute swan (cygnus olor) foraging for food in water
6166655,https://ak.picdn.net/shutterstock/videos/6166655/preview/stock-footage-roatan-honduras-february-panning-shot-of-people-enjoying-the-beach-and-ocean.mp4,PT00H00M20S,077651_077700,"Roatan, honduras - february 28, 2013 - panning shot of people enjoying the beach and ocean"
23562028,https://ak.picdn.net/shutterstock/videos/23562028/preview/stock-footage-strathroy-ontario-canada-december-police-officers-at-scene-of-car-and-truck-accident-in.mp4,PT00H00M13S,006801_006850,"Strathroy, ontario, canada december 2010 police officers at scene of car and truck accident in winter storm on highway"
1028649740,https://ak.picdn.net/shutterstock/videos/1028649740/preview/stock-footage-a-child-plays-with-electricity-the-little-girl-turns-on-the-iron.mp4,PT00H00M22S,140551_140600,A child plays with electricity. the little girl turns on the iron.
1058680942,https://ak.picdn.net/shutterstock/videos/1058680942/preview/stock-footage-aerial-view-of-the-wall-of-amadorio-river-dam-in-the-village-of-villajoyosa-spain.mp4,PT00H00M20S,067501_067550,"Aerial view of the wall of amadorio river dam, in the village of villajoyosa, spain."
25785560,https://ak.picdn.net/shutterstock/videos/25785560/preview/stock-footage-aerial-view-of-sunset-over-delaware-bay-in-new-jersey.mp4,PT00H00M21S,071901_071950,Aerial view of sunset over delaware bay in new jersey
1016781340,https://ak.picdn.net/shutterstock/videos/1016781340/preview/stock-footage-a-female-orange-breasted-sunbird-in-the-western-cape-feeding-on-a-yellow-pincushion-for-it-s-nectar.mp4,PT00H00M10S,176951_177000,A female orange breasted sunbird in the western cape feeding on a yellow pincushion for it's nectar.
7650307,https://ak.picdn.net/shutterstock/videos/7650307/preview/stock-footage-focus-colored-pencils.mp4,PT00H00M14S,087851_087900,Focus colored pencils
1042405768,https://ak.picdn.net/shutterstock/videos/1042405768/preview/stock-footage-pair-of-divers-are-preparing-to-dive-while-in-water-overboard-in-sea-sochi-russia-october.mp4,PT00H00M11S,190551_190600,"Pair of divers are preparing to dive while in water overboard in sea. sochi, russia - october 10, 2019."
1042000732,https://ak.picdn.net/shutterstock/videos/1042000732/preview/stock-footage-handsome-young-man-looking-down-then-up-at-the-camera-folding-his-hands-posing-looking.mp4,PT00H00M17S,074901_074950,"Handsome young man looking down, then up at the camera, folding his hands, posing, looking confident."
1011141245,https://ak.picdn.net/shutterstock/videos/1011141245/preview/stock-footage-split-croatia-april-people-sitting-on-benches-on-split-s-promenade.mp4,PT00H00M10S,050351_050400,"Split, croatia - april, 2016: people sitting on benches on split's promenade."
1041180388,https://ak.picdn.net/shutterstock/videos/1041180388/preview/stock-footage-used-plastic-bag-hanging-on-beautiful-coral-reef-and-swaying-in-the-waves-nearby-swims-a-colorful.mp4,PT00H00M43S,052601_052650,"Used plastic bag hanging on beautiful coral reef and swaying in the waves, nearby swims a colorful tropical fishes, on the blue water background. underwater plastic pollution in the ocean."
5524307,https://ak.picdn.net/shutterstock/videos/5524307/preview/stock-footage--k-sewage-water-flowing.mp4,PT00H00M16S,140201_140250,4k sewage water flowing
1017415225,https://ak.picdn.net/shutterstock/videos/1017415225/preview/stock-footage-buddha-eye-religious-symbol-animation-particle-animation-of-religious-icon-buddha-eye-religious.mp4,PT00H00M09S,148001_148050,"Buddha eye religious symbol animation, particle animation of religious icon buddha eye. religious sign buddha eye animation."
1010952350,https://ak.picdn.net/shutterstock/videos/1010952350/preview/stock-footage-vertical-aerial-view-of-livigno-valley-in-winter-an-amazing-view-of-livigno-in-a-nice-day.mp4,PT00H00M25S,061901_061950,"Vertical aerial view of livigno valley in winter, an amazing view of livigno in a nice day"
1057705423,https://ak.picdn.net/shutterstock/videos/1057705423/preview/stock-footage-portrait-of-man-drinking-wine-from-bottle-on-couch-near-christmas-tree-side-view-alcoholism.mp4,PT00H00M12S,086501_086550,"Portrait of man drinking wine from bottle on couch near christmas tree, side view. alcoholism problem. celebrating winter holiday new year night. christmas in quarantine isolation, covid-19 pandemic."
1049943910,https://ak.picdn.net/shutterstock/videos/1049943910/preview/stock-footage-izmir-turkey-february-new-skycrapers-district-drone-view-in-izmir-city-of-turkey.mp4,PT00H00M22S,118301_118350,"Izmir, turkey - february 02, 2020 : new skycrapers district drone view in izmir city of turkey."
